1,1090.78, 1107.71,1253.58,1464.51,
2,1068.24, 1094.3,1285.06,1660.29,
3,1068.24, 1125.67,1274.6,1545.78,
4,957.604, 957.604,1173.07,1591.25,
5,940.955, 945.444,1160.45,1512.59,
6,940.955, 952.154,1124.08,1387.87,
7,940.955, 961.415,1135.96,1370.87,
8,920.095, 929.794,1121.52,1490.17,
9,914.115, 918.633,1094.63,1367.37,
10,912.448, 930.873,1080.61,1323.78,
11,912.448, 978.388,1147.6,1416.34,
12,912.448, 913.494,1078.5,1386.19,
13,904.244, 904.249,1083.61,1475.81,
14,892.939, 902.203,1058.09,1427.07,
15,892.244, 910.796,1068.92,1392.63,
16,892.244, 914.703,1085.04,1498.52,
17,890.117, 896.586,1074.52,1444.47,
18,890.117, 898.424,1072.2,1481.94,
19,890.117, 907.31,1091.22,1442.35,
20,890.117, 903.257,1071,1497.87,
21,890.117, 911.755,1070.19,1439.17,
22,890.117, 931.961,1089.88,1407.14,
23,886.161, 898.768,1052.13,1310.47,
24,886.161, 905.209,1094.03,1463.08,
25,886.161, 900.155,1051.77,1437.21,
26,886.161, 905.811,1096.98,1366.56,
27,886.161, 894.008,1067.78,1415,
28,886.161, 894.627,1088.26,1378.91,
29,886.161, 894.486,1078.16,1496.42,
30,886.161, 908.778,1113.52,1485.5,
31,886.161, 900.099,1083.97,1445.21,
32,886.161, 898.326,1081.17,1488.06,
33,886.161, 898.218,1074.54,1471.79,
34,886.161, 899.675,1082.5,1445.4,
35,886.161, 917.818,1090,1441.69,
36,886.161, 895.714,1069.69,1386.54,
37,886.161, 912.42,1109.98,1424.95,
38,886.161, 921.897,1093.15,1528.4,
39,886.161, 910.44,1132.9,1515.88,
40,886.161, 920.088,1121.58,1446.55,
41,886.161, 918.418,1142.06,1504.84,
42,886.161, 910.737,1111.94,1401.58,
43,866.597, 869.959,1094.13,1399.77,
44,860.241, 880.438,1077.16,1438.93,
45,856.623, 856.823,1074.41,1401.24,
46,856.623, 885.684,1103.52,1401.89,
47,856.623, 868.28,1061.99,1351.93,
48,854.162, 858.849,1047.78,1442.05,
49,854.162, 897.201,1104.69,1432.81,
50,854.162, 894.91,1102.09,1517.63,
51,854.162, 890.036,1112.94,1445.88,
52,854.162, 883.148,1087.61,1425.21,
53,854.162, 887.584,1089.03,1455.27,
54,854.162, 878.706,1079.87,1483.81,
55,854.162, 879.787,1081.86,1416.95,
56,854.162, 880.246,1083.85,1441.37,
57,854.162, 870.401,1055.86,1376.81,
58,854.162, 866.523,1045,1349.52,
59,854.162, 883.61,1088.35,1354.04,
60,854.162, 870.748,1071.48,1439.18,
61,854.162, 866.7,1049.37,1393,
62,850.611, 875.021,1046,1417.78,
63,844.465, 860.193,1037.43,1392.8,
64,840.243, 869,1063.13,1405.58,
65,840.243, 871.992,1064.52,1438.44,
66,840.243, 868.641,1055.09,1425.24,
67,840.243, 886.086,1068.95,1355.33,
68,840.243, 880.213,1073.53,1458.14,
69,840.243, 867.01,1069.75,1403.35,
70,840.243, 885.794,1081.46,1399.54,
71,840.243, 899.534,1093.51,1462.18,
72,840.243, 861.726,1056.02,1317.58,
73,840.243, 898.648,1079.63,1346.37,
74,840.243, 885.269,1056.83,1362.23,
75,840.243, 891.19,1057.57,1452.3,
76,840.243, 892.462,1062.47,1527.5,
77,840.243, 899.962,1103.98,1384.16,
78,840.243, 871.304,1055.78,1363.37,
79,840.243, 910.92,1126.34,1426.94,
80,840.243, 887.762,1153.55,1582.61,
81,840.243, 897.232,1100.48,1438.4,
82,840.243, 881.437,1078.19,1482.89,
83,840.243, 880.232,1135.45,1446.3,
84,840.243, 877.35,1058.7,1514,
85,840.243, 871.557,1054.37,1440.22,
86,840.243, 868.534,1048.15,1389.11,
87,840.243, 915.208,1092.91,1444.52,
88,840.243, 882.552,1036.74,1250.76,
89,840.243, 890.14,1057.78,1292.75,
90,840.243, 897.419,1066.41,1324.54,
91,840.243, 900.032,1067.53,1347.31,
92,840.243, 876.466,1088.95,1362.59,
93,840.243, 875.368,1096.31,1431.26,
94,840.243, 871.62,1077.54,1382.14,
95,840.243, 879.362,1078.91,1459.67,
96,840.243, 889.181,1080.5,1380.11,
97,840.243, 867.548,1052.82,1428.43,
98,840.243, 874.756,1066.84,1430.51,
99,840.243, 893.732,1062.48,1427.62,
100,840.243, 850.162,1073.72,1439.92,
