1,1705.81, 1705.81,1995.31,2567.89,
2,1650.2, 1651.36,1925.16,2595.94,
3,1642.65, 1648.28,1919.82,2538.47,
4,1622.37, 1628.8,1891.42,2372.77,
5,1622.37, 1639.69,1895.78,2391.38,
6,1622.37, 1626.51,1896.62,2399.95,
7,1622.37, 1629.67,1884.31,2443.45,
8,1621.91, 1637.73,1944.64,2612.78,
9,1621.91, 1633.03,1907.6,2640.23,
10,1614.27, 1614.27,1892.66,2522.27,
11,1589.04, 1599.04,1904.02,2550.01,
12,1581.59, 1585.67,1872.06,2635.01,
13,1581.59, 1598.85,1815.37,2507.77,
14,1581.59, 1598.26,1871.22,2453.01,
15,1581.59, 1593.39,1827.5,2332.37,
16,1575.35, 1576.75,1831.18,2266.48,
17,1571.05, 1578.58,1831.02,2449.39,
18,1566.79, 1569.42,1828.4,2343.89,
19,1565.55, 1573.6,1858.59,2535.02,
20,1565.55, 1578.05,1880.68,2536.75,
21,1565.55, 1578.22,1854.57,2404.89,
22,1565.55, 1578.61,1833.81,2448.74,
23,1565.55, 1569.39,1865.84,2469.94,
24,1565.55, 1587.52,1831.06,2449.19,
25,1565.55, 1575.14,1858,2362.81,
26,1555.64, 1559.68,1838.34,2583.67,
27,1554.24, 1561.41,1790.82,2446.31,
28,1554.24, 1560.16,1828.22,2571.79,
29,1546.96, 1546.96,1830.66,2640.14,
30,1544.65, 1552.2,1830.31,2692.32,
31,1544.28, 1549.76,1835.7,2630.01,
32,1544.28, 1562.14,1804.9,2219.25,
33,1527.21, 1534.64,1815.39,2332.66,
34,1525.6, 1531.4,1809.35,2369.72,
35,1525.6, 1544.86,1852.19,2404.9,
36,1525.6, 1539.63,1830.88,2418.87,
37,1525.6, 1540.87,1817.77,2338.66,
38,1524.12, 1528.08,1783.95,2417.15,
39,1520.38, 1536.88,1804.05,2385.9,
40,1520.38, 1523.03,1771.18,2483.95,
41,1520.38, 1526.18,1757.87,2425.89,
42,1520.38, 1539.32,1783.44,2288.58,
43,1506.89, 1511.92,1778.7,2366.68,
44,1498.51, 1504.72,1766.02,2354.63,
45,1498.51, 1503.8,1804.06,2508.76,
46,1498.51, 1512.32,1810.11,2412.27,
47,1498.51, 1512.17,1777,2380.33,
48,1498.51, 1509.01,1807.99,2524.74,
49,1498.51, 1528.63,1806.65,2532.82,
50,1498.51, 1533.28,1795.95,2383.44,
51,1498.51, 1528.3,1798.77,2381.42,
52,1498.51, 1517.12,1801.4,2362.19,
53,1498.51, 1516.86,1823.64,2552.98,
54,1498.51, 1537.84,1802.17,2348.01,
55,1498.51, 1518.85,1831.33,2554.47,
56,1498.51, 1517.91,1790.79,2402.06,
57,1498.51, 1526.66,1811.1,2375.16,
58,1498.51, 1533.95,1840.2,2358.62,
59,1498.51, 1532.52,1826.7,2498.45,
60,1498.51, 1535.91,1813.13,2517.93,
61,1498.51, 1519.57,1845.1,2443.95,
62,1498.51, 1523.38,1822.13,2413.63,
63,1498.51, 1523.05,1805.32,2523.34,
64,1498.51, 1516.9,1821.79,2444.15,
65,1498.51, 1525.62,1765.36,2254.94,
66,1498.51, 1536.23,1830.31,2545.56,
67,1498.51, 1524.28,1797.51,2466.85,
68,1498.51, 1512.44,1795.43,2397.77,
69,1498.51, 1530.11,1827.12,2381.19,
70,1498.51, 1519.95,1801.02,2332.07,
71,1498.51, 1529.97,1818.12,2461.89,
72,1498.51, 1516.11,1778.3,2275.92,
73,1498.51, 1519.5,1816.89,2513.29,
74,1498.51, 1520.75,1799.55,2442.33,
75,1498.51, 1519.53,1798.08,2436.19,
76,1498.51, 1516.99,1781.46,2361.82,
77,1498.51, 1519.42,1766.48,2378,
78,1498.51, 1501.58,1771.65,2463.15,
79,1498.51, 1503.47,1789.66,2400.11,
80,1498.51, 1510.89,1823.76,2530.44,
81,1498.51, 1521.23,1812.89,2428.31,
82,1498.51, 1506.54,1804.37,2454.02,
83,1498.51, 1508.62,1766.9,2413.72,
84,1498.51, 1510.71,1785.13,2470.74,
85,1498.51, 1521.5,1807.73,2399.83,
86,1498.51, 1507.69,1789.86,2475.63,
87,1498.51, 1512.18,1794.42,2510.1,
88,1498.51, 1520.59,1834.14,2550.3,
89,1498.51, 1523.85,1827.39,2460.84,
90,1498.51, 1522.14,1778.03,2408.53,
91,1498.51, 1517.06,1789.64,2424.65,
92,1498.51, 1507.01,1809.3,2468.74,
93,1498.51, 1505.87,1762.71,2471.15,
94,1498.51, 1510.1,1771.04,2382.61,
95,1498.51, 1511.22,1824.48,2478.78,
96,1498.51, 1506.58,1768.15,2382.9,
97,1498.51, 1506.49,1796.07,2398.3,
98,1498.51, 1507.3,1774.89,2377.65,
99,1498.51, 1505.46,1782.17,2476.81,
100,1498.51, 1513.25,1794.01,2394.79,
