1,1468.41, 1468.41,1723.63,2162.11,
2,1365.11, 1365.11,1639.88,2138.13,
3,1361.79, 1383.02,1626.49,2166.29,
4,1340.49, 1349.35,1608.01,2054.75,
5,1299.01, 1304.3,1594.92,2141.59,
6,1299.01, 1319.1,1617.32,2158.46,
7,1297.49, 1297.49,1614.31,2155.18,
8,1294.83, 1315.6,1573.63,2127.89,
9,1293.47, 1325.45,1624.42,2144.42,
10,1292.41, 1301.82,1617.33,2154.4,
11,1292.41, 1304.44,1614.94,2120.97,
12,1292.41, 1323.85,1628.22,2105.18,
13,1292.41, 1326.78,1612.82,2062.59,
14,1292.41, 1330.62,1599.66,2099.46,
15,1292.41, 1314.62,1622.76,2160.22,
16,1292.41, 1316.96,1619.29,2147.13,
17,1292.41, 1314.55,1630.42,2163.07,
18,1292.41, 1310.1,1615.88,2067.08,
19,1292.41, 1328.98,1627.37,2173,
20,1292.41, 1310.84,1616.35,2099.61,
21,1292.41, 1307.58,1563.28,2056.38,
22,1292.41, 1299.71,1555.54,1920.22,
23,1292.41, 1292.97,1586.27,2104.05,
24,1290.73, 1294.86,1556.52,1934.33,
25,1290.73, 1307.88,1572.64,2081.74,
26,1290.73, 1301.27,1524.91,1920.99,
27,1290.73, 1295.1,1537.84,1915.77,
28,1290.73, 1299.26,1529.63,1949.27,
29,1289.24, 1298.37,1595.12,2088.31,
30,1289.24, 1309.84,1588.35,2036.58,
31,1289.24, 1300.74,1611.44,2073.97,
32,1286.94, 1296.29,1620.02,2112.19,
33,1286.94, 1307.74,1596.08,2109.45,
34,1286.81, 1302.03,1599.02,2068.87,
35,1286.81, 1291.9,1620.36,2157.45,
36,1286.81, 1303.64,1584.58,2145.61,
37,1286.81, 1304.99,1566.85,2031.52,
38,1286.81, 1338.88,1662.08,2166.1,
39,1284.56, 1294.02,1596.02,2105.97,
40,1284.56, 1293.75,1615.01,2126,
41,1284.56, 1313.01,1606.28,2037.63,
42,1284.56, 1315.58,1643.8,2124.72,
43,1284.56, 1296.79,1595.78,2156.44,
44,1284.56, 1305.86,1601.27,2176.28,
45,1284.56, 1294.82,1559.17,2099.94,
46,1283.19, 1304.27,1588.04,2193.96,
47,1283.19, 1299.02,1618.69,2147.04,
48,1283.19, 1289.44,1560.58,1988.82,
49,1283.19, 1299.75,1588.75,2106.04,
50,1283.19, 1302.02,1613.02,2133.35,
51,1283.19, 1290.7,1581.2,2194.89,
52,1283.19, 1301.31,1559.03,2059.86,
53,1283.19, 1295.06,1602.54,2181.59,
54,1283.19, 1302.63,1596.38,2054.48,
55,1283.19, 1292.88,1586.53,2128.39,
56,1283.19, 1296.76,1587.28,2067.75,
57,1283.19, 1296.38,1602.75,2158.23,
58,1283.19, 1312.21,1624.63,2131.3,
59,1283.19, 1290.61,1607.53,2176.82,
60,1283.19, 1291.75,1578.22,2181.27,
61,1283.19, 1304.1,1613.48,2137.95,
62,1283.19, 1294.79,1592.22,2097.04,
63,1283.19, 1293.63,1596.1,2021.1,
64,1283.19, 1309.34,1618.17,2114.32,
65,1283.19, 1289.47,1582.82,2054.4,
66,1283.19, 1301.55,1607.64,2156.41,
67,1283.19, 1313.09,1618.07,2158.84,
68,1283.19, 1306.87,1599.42,2206.91,
69,1283.19, 1297.78,1609.06,2221.54,
70,1283.19, 1304.47,1578.95,2148.1,
71,1283.19, 1334.59,1620.82,2125.7,
72,1283.19, 1304.5,1572.38,2005.82,
73,1283.19, 1304.09,1579.99,2156.15,
74,1283.19, 1301.65,1613.6,2212.87,
75,1283.19, 1303.33,1625.45,2141.81,
76,1283.19, 1301.17,1589.13,2171.86,
77,1283.19, 1298.24,1604.69,2133.75,
78,1283.19, 1302.25,1599.68,2175.68,
79,1283.19, 1312.22,1598.46,2127.07,
80,1283.19, 1294.89,1608.16,2180.29,
81,1283.19, 1302.36,1582.44,2107.63,
82,1283.19, 1296.5,1592.7,2200.4,
83,1283.19, 1321.1,1592.85,2211.22,
84,1283.19, 1314.52,1583.01,2115.96,
85,1283.19, 1300.72,1580.42,2178.17,
86,1283.19, 1303.14,1558.54,2123.89,
87,1283.19, 1296.14,1599.62,2108.71,
88,1283.19, 1295.02,1568.5,2172.4,
89,1283.19, 1295.28,1606.03,2093.48,
90,1283.19, 1314.36,1639.53,2141.96,
91,1283.19, 1314.58,1626.03,2171.1,
92,1283.19, 1304.72,1602.9,2113.28,
93,1283.19, 1300.6,1580.79,2107.73,
94,1283.19, 1299.17,1625.11,2210.52,
95,1283.19, 1302.05,1611.97,2142.2,
96,1283.19, 1304.98,1617.42,2235.41,
97,1283.19, 1294.11,1578.55,2047.53,
98,1283.19, 1304.55,1589.81,1981.88,
99,1283.19, 1294.5,1575.38,1997.59,
100,1283.19, 1302.68,1603.01,2048.7,
